LN_IC50,Gene Expression,Copy Number Alterations (CNA),Methylation,TARGET,TARGET_PATHWAY,DRUG_NAME_x,CELL_LINE_NAME,TCGA_DESC,"Cancer Type
(matching TCGA label)","GDSC
Tissue descriptor 1","GDSC
Tissue
descriptor 2",Screen Medium,Growth Properties
3.71979,1,1,1,35,3,156,62,6,6,4,14,0,0
4.284908,1,1,1,123,10,154,754,7,7,9,0,1,2
1.899864,1,1,1,170,17,221,46,11,11,3,13,0,0
-0.18574,1,1,1,79,19,212,34,3,3,1,6,1,0
2.482619,1,1,1,105,20,60,202,3,3,1,6,1,0
1.884207,1,1,1,122,6,164,403,27,27,2,33,1,0
3.588491,1,1,1,119,20,103,738,9,9,11,10,0,0
4.713153,1,1,1,29,9,171,518,19,19,6,26,1,0
3.271038,1,1,1,104,20,199,672,26,26,14,25,1,0
4.327577,1,1,1,123,10,187,324,9,9,11,10,0,0
4.205637,1,1,1,103,9,200,792,15,15,2,16,0,0
4.505126,1,1,1,123,10,160,168,8,8,0,29,1,0
5.688788,1,1,1,145,7,132,784,26,26,14,25,1,0
5.367122,1,1,1,126,14,95,201,3,3,1,6,1,2
2.25527,1,1,1,93,17,10,571,18,18,11,24,1,0
1.531743,1,1,1,123,10,210,69,10,10,0,12,0,0
6.121394,1,1,1,25,1,152,755,11,11,3,13,1,0
4.503799,1,1,1,164,22,144,764,20,20,10,27,1,1
5.263308,1,1,1,152,16,220,619,11,11,3,13,0,0
5.103883,1,1,1,115,18,207,319,30,30,13,31,1,0
5.307914,1,1,1,52,4,74,45,2,2,16,1,0,0
4.98879,0,1,0,81,14,4,789,3,3,1,6,1,0
4.211254,1,1,1,83,12,135,690,27,27,2,33,1,2
6.638938,1,1,1,85,12,110,54,3,3,1,6,1,0
3.907396,1,1,1,159,16,205,180,14,14,11,10,0,0
4.177647,1,1,1,18,16,62,473,25,25,8,20,1,0
-0.972767,1,1,1,116,16,176,17,26,26,14,25,0,0
8.387028,1,1,1,112,14,246,159,3,3,1,6,1,0
5.368697,1,1,1,35,3,156,426,26,26,14,25,1,0
5.538005,1,1,1,115,18,207,129,9,9,11,10,0,0
3.443179,1,1,1,11,10,227,236,6,6,4,14,0,0
-5.04299,1,1,1,148,16,65,277,22,22,16,30,0,0
4.537142,1,1,1,141,5,170,433,21,21,12,28,0,0
-2.34529,1,1,1,101,1,20,18,7,7,9,0,1,2
5.005298,1,1,1,4,18,8,747,8,8,0,29,0,0
4.598249,1,1,1,66,11,86,329,8,8,0,29,1,2
1.643255,1,1,1,91,17,118,774,7,7,9,0,1,2
4.408142,1,1,1,18,7,83,367,6,6,4,14,0,0
3.699267,1,1,1,20,3,33,560,12,12,5,4,1,2
4.966022,1,1,1,130,18,29,355,17,17,7,19,1,0
1.72675,1,1,1,55,8,26,499,16,16,7,17,1,0
4.529861,1,1,1,121,17,239,60,4,4,16,7,0,0
3.617646,1,1,1,123,10,187,353,16,16,7,17,1,0
-3.634269,1,1,1,110,18,183,646,25,25,8,20,0,0
2.036601,1,1,1,138,22,113,297,12,12,5,4,1,2
3.83491,1,1,1,7,18,226,6,2,2,16,1,0,0
5.522145,1,1,1,71,7,180,229,23,23,13,31,0,0
2.423033,1,1,0,36,17,114,563,7,7,9,0,0,2
3.164634,1,1,1,50,16,1,636,1,1,5,21,1,2
4.690213,1,1,1,29,9,191,71,10,10,0,12,0,0
0.936399,1,1,1,127,18,213,344,11,11,3,13,0,0
5.13721,1,1,1,58,4,2,68,3,3,1,6,0,2
3.063306,1,1,1,154,4,223,97,8,8,0,29,1,0
6.37356,1,1,0,29,9,171,653,10,10,0,12,1,0
-0.581604,1,1,1,143,19,137,684,4,4,16,7,0,0
5.167809,1,1,1,89,16,177,46,11,11,3,13,0,0
8.52511,1,1,1,112,14,246,749,8,8,0,29,0,0
4.706997,1,1,1,157,17,46,775,24,24,16,32,0,0
4.516399,1,1,1,2,17,68,765,9,9,11,10,0,0
3.780268,1,1,1,138,22,113,599,23,23,13,31,1,0
3.335864,1,1,1,20,3,6,226,10,10,0,12,0,0
4.784847,1,1,1,41,2,175,442,25,25,8,20,0,0
3.433265,0,1,0,69,20,167,778,11,11,3,13,1,0
0.552093,1,1,1,36,17,114,146,7,7,9,0,1,2
4.924419,1,1,1,91,17,188,758,22,22,16,30,0,0
-3.426836,1,1,1,39,2,69,444,25,25,8,20,0,2
2.995337,1,1,1,83,12,151,393,13,13,5,8,1,2
2.693373,1,1,1,147,16,243,699,27,27,2,33,0,2
1.086039,1,1,1,170,17,221,295,1,1,5,22,1,2
2.18295,1,1,1,51,10,150,316,10,10,0,12,1,0
4.840307,1,1,1,72,4,224,78,23,23,13,31,0,0
4.704753,1,1,1,137,4,101,640,2,2,16,1,0,0
2.694778,1,1,1,51,10,150,338,8,8,0,29,1,0
11.279206,1,1,1,181,16,247,747,8,8,0,29,0,0
5.44565,1,1,1,29,9,63,737,6,6,4,14,0,0
6.798939,1,1,1,82,14,5,508,19,19,6,26,1,0
2.768471,1,1,1,91,17,118,691,6,6,4,14,1,0
0.901466,1,1,1,43,5,47,188,1,1,5,22,1,2
0.571544,1,1,1,12,15,28,302,12,12,5,4,0,2
1.194683,1,1,1,79,19,78,236,6,6,4,14,0,0
3.282632,1,1,1,115,18,206,107,25,25,8,20,1,2
3.416119,1,1,1,65,11,211,11,28,28,15,34,1,0
4.587167,1,1,1,29,9,171,462,16,16,7,17,1,0
2.416784,1,1,1,138,22,241,277,22,22,16,30,0,0
4.26531,1,1,1,123,10,160,249,27,27,2,33,0,0
2.026771,1,1,1,67,4,100,610,1,1,5,21,1,2
4.140326,1,1,1,138,22,124,610,1,1,5,21,1,2
-4.417529,1,1,1,117,14,67,158,3,3,1,6,1,0
4.790906,1,1,1,130,18,29,181,9,9,11,10,0,0
6.197042,1,1,0,94,13,119,776,16,16,7,17,0,0
4.985076,1,1,1,180,1,19,254,23,23,13,31,1,0
1.848712,1,1,1,175,16,229,70,2,2,16,1,0,0
3.422179,1,1,1,111,18,157,698,15,15,2,16,1,0
3.261014,1,1,1,7,18,226,566,27,27,2,33,0,0
-3.402813,1,1,1,165,7,57,761,7,7,9,0,1,2
5.552135,1,1,1,140,16,128,194,17,17,7,19,1,0
5.745034,1,1,1,108,10,146,230,23,23,13,31,0,0
-4.005371,1,1,1,148,16,65,311,20,20,10,27,1,2
3.738531,1,1,1,155,16,109,302,12,12,5,4,0,2
6.218632,1,1,0,46,16,64,727,6,6,4,14,0,0
4.977956,1,1,1,147,16,243,473,25,25,8,20,1,0
0.614964,1,1,1,1,0,153,564,12,12,5,4,0,2
2.864395,1,1,1,102,23,202,197,16,16,7,17,1,0
-1.43305,1,1,1,42,2,52,183,12,12,5,4,1,2
4.703542,1,1,1,115,18,206,61,4,4,16,7,0,0
5.355193,1,0,1,74,22,53,721,11,11,3,13,0,0
-1.850024,1,1,1,113,15,234,6,2,2,16,1,0,0
2.160055,1,1,1,44,2,23,641,26,26,14,25,1,0
-0.535593,1,1,1,23,1,197,654,9,9,11,10,0,0
-4.089923,1,1,1,114,15,174,325,2,2,16,1,1,0
2.762967,1,1,1,104,20,199,701,6,6,4,14,1,0
3.566514,1,1,1,138,22,113,629,17,17,7,19,1,0
4.662491,1,1,1,138,22,124,666,15,15,2,16,0,0
5.051285,1,1,1,72,4,224,543,25,25,8,20,0,0
3.463113,1,1,1,131,18,25,132,9,9,11,10,0,0
6.409769,1,1,1,112,14,246,293,7,7,9,0,1,2
-0.597096,1,1,1,23,1,197,664,27,27,2,33,1,0
4.712723,1,1,1,92,17,93,301,21,21,12,28,1,0
-4.036602,1,1,1,79,19,136,726,6,6,4,14,0,0
1.832555,1,1,1,34,3,34,172,8,8,0,29,1,0
3.175679,1,1,1,138,22,241,396,29,29,16,9,0,0
4.536711,1,1,1,145,7,132,277,22,22,16,30,0,0
3.086069,1,1,1,182,7,43,486,25,25,8,20,1,2
1.938522,1,1,1,54,8,104,70,2,2,16,1,0,0
1.939836,1,1,1,71,7,180,161,20,20,10,23,0,1
1.00142,1,1,1,165,7,217,474,25,25,8,20,1,2
1.946707,1,1,1,4,18,8,21,16,16,7,17,0,0
4.01737,1,1,1,35,3,156,631,6,6,4,14,0,0
5.33532,1,1,1,11,10,22,35,23,23,13,31,1,0
4.551669,1,1,1,91,17,118,762,30,30,16,30,0,0
4.002403,1,1,1,115,18,207,393,13,13,5,8,1,2
2.629419,0,1,1,18,7,145,323,21,21,12,28,1,0
2.959119,1,1,1,133,18,21,773,22,22,16,30,0,0
1.124634,1,1,1,30,5,158,10,28,28,15,34,1,0
4.203617,1,1,1,41,2,175,338,8,8,0,29,1,0
-0.254765,1,1,1,8,17,17,660,12,12,5,4,0,2
2.258029,1,1,1,170,17,221,398,29,29,16,9,0,0
5.191077,1,1,1,30,5,106,386,3,3,1,6,0,0
6.186505,1,1,0,162,16,130,653,10,10,0,12,1,0
3.241077,1,1,1,101,1,138,647,25,25,8,20,0,0
0.115728,1,1,1,106,20,84,596,23,23,13,31,1,0
4.207685,1,1,1,48,7,162,136,9,9,11,10,0,0
-1.015011,1,1,1,54,8,161,34,3,3,1,6,1,0
-4.031471,1,1,1,28,1,201,258,22,22,16,30,1,0
4.915778,1,1,1,92,17,93,20,11,11,3,13,0,0
2.92448,1,1,1,133,18,21,576,22,22,16,30,0,0
4.335758,1,1,1,5,18,115,596,23,23,13,31,1,0
3.072246,1,1,1,180,1,19,529,25,25,8,20,0,1
4.635268,1,1,1,29,9,191,440,11,11,3,13,1,0
0.651053,1,1,1,55,8,131,159,3,3,1,6,1,0
-3.943613,1,1,1,165,7,196,753,12,12,5,4,1,2
-3.402054,1,1,1,37,20,204,589,22,22,16,30,1,0
6.56371,1,1,1,29,9,171,90,6,6,4,14,0,0
3.772948,1,1,1,65,11,211,49,10,10,0,12,0,0
4.229053,1,1,1,33,5,107,710,7,7,9,0,1,2
-1.00845,1,1,1,106,20,84,628,16,16,7,17,0,0
3.873657,1,1,1,162,16,130,400,21,21,12,28,1,0
4.38397,1,1,1,157,17,46,730,2,2,16,1,0,0
4.921593,1,1,0,158,17,173,281,3,3,1,6,0,0
4.211952,1,1,1,65,11,211,443,25,25,8,20,0,2
4.061043,1,1,1,29,9,171,642,11,11,3,13,1,0
4.358854,1,1,1,138,22,241,628,16,16,7,17,0,0
6.099856,1,1,0,102,23,155,281,3,3,1,6,0,0
4.461987,1,1,1,104,20,199,482,25,25,8,20,0,0
2.222448,1,1,1,84,12,39,594,23,23,13,31,0,0
4.99151,1,1,1,158,17,80,80,9,9,11,10,0,0
-0.173364,1,1,1,83,12,135,413,20,20,10,27,1,2
3.54947,1,1,1,183,18,13,298,27,27,2,33,0,1
2.173723,0,1,1,138,22,113,483,25,25,8,20,0,2
-1.784812,1,1,1,113,15,234,270,15,15,2,16,0,0
4.030965,1,1,1,41,2,185,234,10,10,0,12,0,0
3.43289,1,1,1,115,18,208,299,13,13,5,8,1,2
5.299523,1,1,0,115,18,206,228,16,16,7,17,1,0
4.366856,1,1,1,6,18,141,335,8,8,0,29,1,0
-2.982173,1,1,1,42,2,51,522,16,16,7,17,1,0
4.40934,1,1,1,102,23,155,710,7,7,9,0,1,2
5.475027,1,1,1,97,9,121,195,17,17,7,19,0,0
-1.83998,1,1,1,165,7,217,630,27,27,2,33,0,0
3.846562,1,1,1,69,20,15,644,10,10,0,12,1,0
4.807494,1,1,1,127,18,213,139,9,9,11,10,1,0
4.386539,1,1,1,158,17,173,740,2,2,16,1,0,0
4.26213,1,1,1,151,18,125,742,8,8,0,29,0,0
3.350874,1,1,1,124,20,31,361,17,17,7,19,1,0
5.561979,1,1,1,56,8,198,189,7,7,9,0,0,2
-1.338012,1,1,1,18,7,145,523,16,16,7,17,1,2
3.027863,1,1,1,34,3,34,218,6,6,4,14,1,0
2.317595,1,1,1,69,20,15,247,3,3,1,6,0,0
-3.083174,1,1,1,22,1,232,57,13,13,5,8,1,2
7.058521,1,1,1,172,19,163,303,14,14,11,10,1,0
0.164917,1,1,1,2,17,68,287,5,5,9,23,1,2
0.467364,1,1,1,28,1,201,428,21,21,12,28,1,0
5.134339,1,1,1,152,16,220,345,11,11,3,13,0,0
1.699935,1,1,1,52,4,194,551,7,7,9,0,1,2
5.901205,1,1,1,4,18,8,602,24,24,16,32,0,0
4.819945,0,1,1,130,18,29,483,25,25,8,20,0,2
2.104715,1,1,1,7,18,91,218,6,6,4,14,1,0
4.046533,1,1,1,83,12,135,20,11,11,3,13,0,0
-6.146162,1,1,1,76,3,186,350,2,2,16,1,0,0
3.77681,1,1,1,158,17,80,302,12,12,5,4,0,2
2.018606,1,1,1,54,8,82,619,11,11,3,13,0,0
-3.608533,1,1,1,22,1,232,774,7,7,9,0,1,2
2.76729,1,1,1,54,8,104,386,3,3,1,6,0,0
0.677036,1,1,1,96,4,55,475,16,16,7,17,1,0
4.948208,1,1,1,7,18,91,731,6,6,4,14,0,0
3.275031,1,1,0,138,22,241,412,12,12,5,4,1,2
6.07024,1,1,1,123,10,210,399,3,3,1,6,0,0
2.331547,1,1,1,116,16,176,335,8,8,0,29,1,0
4.101729,1,1,1,17,7,81,55,3,3,1,6,1,0
3.337572,1,1,1,7,18,226,599,23,23,13,31,1,0
2.68682,1,1,1,83,12,151,120,10,10,0,12,0,0
-4.875558,1,1,1,136,2,36,572,20,20,10,27,1,2
4.646891,1,1,1,101,1,20,418,19,19,6,26,0,0
4.700686,1,1,1,84,12,90,189,7,7,9,0,0,2
4.063567,1,1,1,123,10,160,21,16,16,7,17,0,0
1.911168,1,1,1,180,1,19,669,26,26,14,25,1,0
4.226408,1,1,1,84,12,40,395,26,26,14,25,1,0
1.367756,1,1,1,149,6,96,379,7,7,9,0,1,2
1.416843,1,1,1,96,4,55,601,16,16,7,17,1,0
4.087655,1,1,1,46,16,64,27,1,1,5,3,1,2
2.755499,1,1,1,121,17,239,414,1,1,5,21,1,2
3.331709,1,1,1,55,8,131,649,10,10,0,12,0,0
1.249067,1,1,1,30,5,158,553,27,27,2,33,1,0
3.232848,1,1,1,104,20,199,333,8,8,0,29,1,0
1.943309,1,1,1,128,18,178,51,10,10,0,12,0,0
-4.329589,1,1,1,129,18,66,137,23,23,13,31,1,0
2.795822,1,1,1,30,5,106,476,16,16,7,17,1,0
3.544736,1,1,1,123,10,154,517,19,19,6,26,1,0
4.190235,1,1,1,123,10,210,294,7,7,9,0,1,2
6.212871,1,1,1,94,13,119,132,9,9,11,10,0,0
3.152204,1,1,1,61,9,225,218,6,6,4,14,1,0
1.711062,1,1,1,86,16,38,415,1,1,5,21,1,2
5.423674,1,1,1,120,20,12,200,3,3,1,6,1,0
0.410127,1,1,1,103,9,166,315,10,10,0,12,0,0
0.786282,1,1,1,132,18,48,207,3,3,1,6,1,2
0.861553,1,1,1,93,17,10,607,10,10,0,12,1,0
2.034874,0,1,1,61,9,225,154,6,6,4,14,0,0
3.461392,1,1,1,182,7,43,664,27,27,2,33,1,0
1.478406,1,1,1,79,19,78,405,28,28,15,34,0,0
4.592774,1,1,1,131,18,25,529,25,25,8,20,0,1
5.074258,1,1,1,161,10,37,325,2,2,16,1,1,0
5.38677,0,1,0,29,9,191,581,22,22,16,30,0,0
6.036015,1,1,1,184,13,71,732,6,6,4,14,0,0
3.470607,1,1,1,125,17,203,396,29,29,16,9,0,0
1.80862,1,1,1,44,2,23,358,9,9,11,10,0,0
3.650849,1,1,1,55,8,131,698,15,15,2,16,1,0
-0.998911,1,1,1,23,1,197,0,24,24,16,32,1,0
5.680692,1,1,1,11,10,228,747,8,8,0,29,0,0
3.124492,1,1,1,25,1,152,52,10,10,0,12,0,0
2.66843,1,1,1,123,10,160,785,7,7,9,0,1,2
0.795707,1,1,1,103,9,184,60,4,4,16,7,0,0
-0.211048,1,1,1,13,15,244,371,25,25,8,20,1,2
2.581642,1,1,1,65,11,211,239,26,26,14,25,1,0
5.999659,1,1,1,172,19,163,214,3,3,1,6,1,0
4.079429,1,1,1,87,17,112,45,2,2,16,1,0,0
6.995005,1,1,1,174,20,148,339,8,8,0,29,1,0
5.072266,1,1,1,164,22,144,50,10,10,0,12,0,0
3.720041,1,1,1,127,18,213,730,2,2,16,1,0,0
-0.505804,1,1,1,54,8,161,171,10,10,0,12,0,0
5.796374,1,1,1,69,20,15,424,23,23,13,31,1,0
3.127709,1,1,1,147,16,243,137,23,23,13,31,1,0
2.682245,1,1,1,61,9,225,625,6,6,4,14,1,0
5.469281,1,1,1,46,16,64,179,26,26,14,25,0,0
-1.236427,1,1,1,79,19,136,205,3,3,1,6,1,0
5.225443,1,1,1,115,18,206,32,28,28,15,34,0,0
6.119402,1,1,1,80,16,108,749,8,8,0,29,0,0
5.734254,1,1,1,66,11,86,429,21,21,12,28,1,1
6.50544,1,1,1,19,16,0,86,26,26,14,25,0,0
-3.946681,1,1,1,114,15,70,302,12,12,5,4,0,2
4.730029,1,1,1,50,16,1,626,27,27,2,33,1,0
3.407316,1,0,1,127,18,7,271,15,15,2,16,0,0
2.560596,1,1,1,92,17,93,298,27,27,2,33,0,1
4.974876,1,1,1,161,10,37,766,11,11,3,13,1,0
4.071229,1,1,1,179,1,123,342,13,13,5,8,1,2
1.306949,1,1,1,23,1,197,366,6,6,4,14,0,0
-2.806123,1,1,1,79,19,136,84,23,23,13,31,1,0
5.360273,1,1,1,89,16,177,101,26,26,14,25,1,0
2.247452,1,1,1,164,22,9,586,22,22,16,30,1,0
4.793418,1,1,1,167,23,139,533,25,25,8,20,1,2
-1.678129,1,1,1,148,16,65,744,8,8,0,29,0,2
-0.996218,1,1,1,79,19,212,508,19,19,6,26,1,0
4.109746,1,1,1,164,22,238,215,3,3,1,6,1,0
2.145837,1,1,1,131,18,25,734,8,8,0,29,0,0
1.871779,1,1,1,121,17,239,533,25,25,8,20,1,2
6.001723,1,1,1,5,18,115,502,16,16,7,17,1,0
5.615871,1,1,1,184,13,71,737,6,6,4,14,0,0
-1.752858,1,1,1,101,1,20,695,15,15,2,16,1,0
5.312674,1,1,1,89,16,177,448,25,25,8,20,0,2
6.007287,0,1,0,79,19,49,777,26,26,14,25,0,0
4.825067,1,1,1,123,10,154,77,3,3,1,6,0,0
3.537681,1,1,1,91,17,118,7,11,11,3,13,1,0
5.674778,1,1,1,87,17,112,49,10,10,0,12,0,0
4.892843,1,1,1,2,17,68,501,16,16,7,17,0,0
4.341024,1,1,1,86,16,38,58,9,9,11,10,0,0
2.860199,1,1,1,43,5,47,703,6,6,4,14,1,0
4.612643,1,1,1,80,16,108,637,13,13,5,8,1,2
2.069955,1,1,1,173,20,58,49,10,10,0,12,0,0
4.140747,1,1,1,182,7,44,666,15,15,2,16,0,0
2.184192,1,1,1,164,22,9,157,8,8,0,29,0,0
-0.457781,1,1,1,18,16,62,433,21,21,12,28,0,0
-1.97107,1,1,0,165,7,129,148,22,22,16,30,0,0
3.676436,1,1,1,30,5,106,158,3,3,1,6,1,0
3.633875,1,1,1,21,1,237,694,15,15,2,16,1,0
3.153262,1,1,1,71,7,180,710,7,7,9,0,1,2
-1.385407,1,1,1,103,9,200,406,12,12,5,4,1,2
4.278762,1,1,1,166,7,147,90,6,6,4,14,0,0
3.746109,1,1,1,64,11,85,601,16,16,7,17,1,0
3.988387,1,1,1,73,21,127,328,12,12,5,15,1,2
4.418662,1,1,1,158,17,80,139,9,9,11,10,1,0
3.135323,1,1,1,41,2,185,362,1,1,5,21,1,2
5.674662,1,1,1,52,4,73,571,18,18,11,24,1,0
-0.744082,1,1,1,70,17,134,320,23,23,13,31,0,0
1.770562,1,1,1,173,20,58,415,1,1,5,21,1,2
2.118209,1,1,1,103,9,219,573,11,11,3,13,1,0
3.79198,1,1,1,103,9,184,274,15,15,2,16,0,0
-1.116874,1,1,1,23,1,197,348,25,25,8,20,1,1
5.658047,1,1,1,158,17,173,268,2,2,16,1,0,0
1.437156,1,1,1,8,17,17,73,3,3,1,6,0,0
3.850274,1,1,1,33,5,107,217,6,6,4,14,1,0
1.039439,1,1,0,75,3,236,776,16,16,7,17,0,0
4.41858,1,1,1,141,5,170,156,17,17,7,19,0,0
2.75468,1,1,1,7,18,91,338,8,8,0,29,1,0
3.625807,1,1,1,48,7,162,324,9,9,11,10,0,0
3.890086,1,1,1,127,18,7,787,9,9,11,10,0,0
3.304223,1,1,1,95,4,88,613,23,23,13,31,0,0
1.07179,1,1,1,131,18,25,288,1,1,5,3,1,2
4.938657,1,1,1,152,16,220,364,20,20,10,27,0,2
5.37738,1,1,0,67,4,100,776,16,16,7,17,0,0
4.864601,1,1,1,115,18,207,430,21,21,12,28,0,0
3.621373,1,1,1,84,12,90,764,20,20,10,27,1,1
-1.498242,1,1,1,165,7,129,693,6,6,4,14,1,2
-5.379052,1,1,1,28,1,201,502,16,16,7,17,1,0
2.045943,1,1,1,180,1,19,571,18,18,11,24,1,0
4.981362,1,1,1,99,17,94,420,25,25,8,20,1,2
4.457882,1,1,1,20,3,33,577,22,22,16,30,0,0
3.045341,1,1,1,36,17,114,619,11,11,3,13,0,0
-4.672744,0,1,1,28,1,201,306,28,28,15,34,1,0
5.00184,1,1,1,162,16,130,617,7,7,9,0,1,2
4.874985,1,1,1,11,10,227,349,10,10,0,12,0,0
-5.305118,1,1,1,148,16,65,135,9,9,11,10,0,0
2.649949,1,1,1,51,10,150,224,15,15,2,16,0,0
3.074047,1,1,1,51,10,150,5,2,2,16,1,0,0
0.805921,1,1,1,136,2,36,600,23,23,13,31,1,0
4.777694,1,1,1,158,17,173,141,25,25,8,20,0,0
3.585872,1,1,0,1,0,153,412,12,12,5,4,1,2
5.067597,1,1,1,161,10,37,658,26,26,14,25,0,0
1.825154,1,1,1,157,17,46,325,2,2,16,1,1,0
5.421961,1,1,1,146,6,72,530,19,19,6,26,1,1
5.897523,1,1,1,162,16,130,339,8,8,0,29,1,0
1.192499,1,1,1,52,4,194,320,23,23,13,31,0,0
3.127155,1,1,1,182,7,44,705,7,7,9,0,1,2
3.977904,1,1,1,36,17,114,656,9,9,11,10,0,0
1.722973,1,1,1,126,14,95,538,6,6,4,14,1,2
7.425542,1,1,1,52,4,74,373,25,25,8,20,1,2
9.009,1,1,1,112,14,246,54,3,3,1,6,1,0
3.41192,1,1,1,102,23,155,706,7,7,9,0,1,2
7.021615,1,1,1,180,1,19,633,28,28,15,34,0,0
2.361437,1,1,1,104,20,199,267,25,25,8,20,1,2
-5.417788,1,1,1,76,3,186,132,9,9,11,10,0,0
4.335927,1,1,1,131,18,25,332,8,8,0,29,1,0
0.988884,1,1,1,2,17,68,181,9,9,11,10,0,0
5.231061,1,1,1,71,7,180,495,25,25,8,20,1,0
3.996326,1,1,1,102,23,202,626,27,27,2,33,1,0
6.055984,1,1,1,161,10,37,679,21,21,12,28,0,0
-4.756874,1,1,1,142,19,45,62,6,6,4,14,0,0
3.298954,1,1,1,119,20,103,152,18,18,11,24,0,0
5.979481,1,1,1,69,20,15,384,3,3,1,6,0,0
5.916691,1,1,1,164,22,144,58,9,9,11,10,0,0
-0.589444,1,1,0,114,15,70,653,10,10,0,12,1,0
3.2747,1,1,1,63,9,230,642,11,11,3,13,1,0
-1.174711,1,1,1,165,7,196,329,8,8,0,29,1,2
2.043764,1,1,1,182,7,43,596,23,23,13,31,1,0
3.643663,1,1,1,139,16,98,420,25,25,8,20,1,2
3.500072,1,1,1,119,20,103,472,16,16,7,17,0,0
1.60489,1,1,1,173,20,58,769,26,26,14,25,0,0
3.772052,1,1,1,147,16,243,683,22,22,16,30,1,0
5.6982,1,1,1,118,17,99,547,21,21,12,28,0,0
5.793994,1,1,1,126,14,95,577,22,22,16,30,0,0
-1.230693,1,1,1,79,19,136,150,24,24,16,32,0,0
-5.061836,1,1,1,144,7,105,632,7,7,9,0,1,2
-5.425854,0,1,1,114,15,174,493,25,25,8,20,0,2
3.513777,1,1,0,124,20,31,280,10,10,0,12,1,0
4.454665,1,1,1,1,0,153,358,9,9,11,10,0,0
5.907468,1,1,1,29,9,63,517,19,19,6,26,1,0
-0.799302,1,1,1,103,9,219,182,27,27,2,33,0,0
0.922086,1,1,1,101,1,20,176,7,7,9,0,1,2
0.410653,1,1,1,18,16,62,241,4,4,16,7,1,0
4.419938,1,1,0,83,12,151,717,25,25,8,20,0,0
1.407197,1,1,1,55,8,26,20,11,11,3,13,0,0
-0.613216,1,1,1,53,17,102,710,7,7,9,0,1,2
5.481013,0,1,1,134,18,56,449,16,16,7,17,1,0
1.010557,1,1,1,104,20,199,311,20,20,10,27,1,2
3.001982,1,1,1,42,2,52,481,19,19,6,26,1,0
3.148876,1,1,1,4,18,8,389,3,3,1,6,0,0
0.39612,1,1,1,169,10,214,402,27,27,2,33,1,0
1.647681,1,1,1,146,6,72,40,7,7,9,0,1,2
4.021374,1,1,1,171,19,143,74,11,11,3,13,0,0
3.106959,1,1,1,71,7,180,639,2,2,16,1,1,0
3.636203,1,1,1,103,9,200,119,4,4,16,7,1,0
2.969898,1,1,1,105,20,60,439,21,21,12,28,0,0
4.374763,1,1,1,158,17,80,375,6,6,4,14,0,0
5.165794,1,1,1,172,19,163,657,14,14,11,10,1,0
4.636654,1,1,1,84,12,40,319,30,30,13,31,1,0
5.186112,1,1,1,92,17,93,586,22,22,16,30,1,0
1.929208,1,1,1,55,8,26,125,22,22,16,30,0,0
1.304295,1,1,1,166,7,147,169,8,8,0,29,1,1
2.954344,1,1,1,104,20,199,738,9,9,11,10,0,0
0.078357,1,1,0,169,10,214,310,20,20,10,27,1,2
0.997824,1,1,1,55,8,26,637,13,13,5,8,1,2
4.0373,1,1,1,7,18,226,500,16,16,7,17,1,0
3.770293,1,1,1,51,10,150,533,25,25,8,20,1,2
3.087958,1,1,1,100,4,89,2,9,9,11,10,1,0
5.96453,1,1,1,45,2,142,510,19,19,6,26,1,0
-3.086768,1,1,1,110,18,183,451,16,16,7,17,1,0
3.40101,1,1,1,152,16,220,551,7,7,9,0,1,2
3.794853,1,1,1,158,17,80,648,10,10,0,12,0,0
4.451724,1,1,1,146,6,72,520,19,19,6,26,1,0
1.780098,1,1,1,132,18,48,608,10,10,0,12,0,0
1.216325,1,1,1,170,17,221,15,30,30,16,30,1,1
3.69319,1,1,1,91,17,188,130,18,18,11,24,0,0
4.141504,1,1,1,87,17,112,53,3,3,1,6,0,0
-4.054976,1,1,1,114,15,70,221,12,12,5,4,1,1
5.668938,1,1,1,20,3,33,702,6,6,4,14,1,2
6.486425,1,1,1,174,20,148,185,21,21,12,28,1,0
6.125855,1,1,1,48,7,162,159,3,3,1,6,1,0
4.378667,1,1,1,60,3,193,273,15,15,2,16,0,0
0.810051,1,1,1,103,9,184,414,1,1,5,21,1,2
-0.009184,1,1,1,130,18,87,237,2,2,16,1,0,0
4.895251,1,1,1,52,4,74,466,16,16,7,17,1,0
5.009278,1,1,1,91,17,188,270,15,15,2,16,0,0
4.421007,1,1,1,171,19,143,656,9,9,11,10,0,0
-2.144629,1,1,1,110,18,183,168,8,8,0,29,1,0
-3.339526,1,1,1,79,19,136,71,10,10,0,12,0,0
-3.904077,1,1,1,28,1,201,79,23,23,13,31,1,0
4.516299,1,1,1,80,16,108,155,4,4,16,7,0,0
5.174883,1,1,1,89,16,177,70,2,2,16,1,0,0
-0.043257,1,1,1,103,9,166,430,21,21,12,28,0,0
0.902877,1,1,1,124,20,31,541,25,25,8,20,1,2
3.710348,0,1,0,18,7,145,778,11,11,3,13,1,0
2.292141,1,1,1,21,1,237,420,25,25,8,20,1,2
6.992893,1,1,0,33,5,107,717,25,25,8,20,0,0
2.902047,1,1,1,75,3,236,599,23,23,13,31,1,0
5.897331,1,1,1,74,22,189,68,3,3,1,6,0,2
4.847341,1,1,1,164,22,144,305,6,6,4,14,1,0
4.503192,1,1,1,139,16,98,369,6,6,4,14,1,0
